TripID,Date,From_Station,To_Station,Distance_km,Fare,Cost_per_passenger,Passengers,Ticket_Type,Remarks,Profit_per_passenger,Profit
139302,2023-03-19,Mandi House,Inderlok,2.12,127.47,48.09,16.0,Smart Card,maintenance,79.38,1270.08
10846,2024-07-25,Noida City Centre,Hauz Khas,11.99,25.51,88.45,12.0,Tourist Card,weekend,-62.94,-755.28
125645,2024-12-05,Rajiv Chowk,Rajiv Chowk,14.02,79.24,77.31,29.0,Smart Card,off-peak,1.9299999999999926,55.969999999999786
10540,2023-06-09,Model Town,Old Delhi,0.95,197.21,65.21,15.0,Tourist Card,off-peak,132.0,1980.0
20289,2023-04-06,Rajouri Garden,Rajiv Chowk,11.57,15.92,20.17,23.0,Tourist Card,,-4.250000000000002,-97.75000000000004
148293,2022-06-10,Aiims,Dilshad Garden,1.29,188.32,64.24,15.0,Tourist Card,,124.08,1861.2
98588,2024-02-05,Aiims,Punjabi Bagh,1.48,37.83,96.69,21.0,Smart Card,off-peak,-58.86,-1236.06
66888,2023-09-19,Kashmere Gate,Barakhamba Road,0.67,116.98,25.06,16.0,Tourist Card,off-peak,91.92,1470.72
126865,2022-09-17,Noida City Centre,Hauz Khas,5.31,82.64,51.48,18.0,Tourist Card,maintenance,31.160000000000004,560.8800000000001
138178,2022-01-11,Central Secretariat,Netaji Subhash Place,11.33,174.3,72.94,19.0,Tourist Card,,101.36000000000001,1925.8400000000001
125405,2022-08-31,Laxmi Nagar,Dilshad Garden,0.79,70.17,42.84,14.0,Smart Card,weekend,27.33,382.62
35129,2023-11-19,Jasola Vihar,Rajiv Chowk,7.45,84.75,97.58,19.0,Tourist Card,,-12.829999999999998,-243.76999999999998
31553,2022-04-15,Kalkaji Mandir,Kashmere Gate,11.6,107.07,36.36,20.0,Single,off-peak,70.71,1414.1999999999998
50165,2024-12-13,New Delhi,Rajouri Garden,8.23,166.17,106.17,19.0,Single,festival,59.999999999999986,1139.9999999999998
95855,2023-02-20,Aiims,Kashmere Gate,1.83,41.56,117.61,33.0,Tourist Card,weekend,-76.05,-2509.65
114023,2024-06-26,Jasola Vihar,Kirti Nagar,7.36,42.21,14.93,17.0,Smart Card,maintenance,27.28,463.76
51546,2022-07-24,Aiims,New Delhi,10.57,38.85,24.26,15.0,Tourist Card,,14.59,218.85
28599,2024-08-05,Mandi House,Rajouri Garden,4.83,160.27,34.41,14.0,Single,weekend,125.86000000000001,1762.0400000000002
70860,2022-01-07,Mandi House,Hauz Khas,6.03,136.62,103.04,18.0,Single,festival,33.58,604.4399999999999
85333,2024-03-26,Aiims,Janakpuri West,5.17,114.75,27.44,16.0,Tourist Card,festival,87.31,1396.96
111195,2023-02-16,Noida City Centre,Pragati Maidan,2.67,61.69,111.25,19.0,Smart Card,peak,-49.56,-941.6400000000001
57919,2023-03-30,Laxmi Nagar,Model Town,6.31,32.54,8.56,9.0,Tourist Card,festival,23.979999999999997,215.81999999999996
140647,2024-01-11,New Delhi,Dilshad Garden,1.44,106.56,73.89,14.0,Single,weekend,32.67,457.38
134074,2023-12-31,Dilshad Garden,Pragati Maidan,0.91,35.5,101.3,21.0,Tourist Card,weekend,-65.8,-1381.8
83646,2024-05-20,Noida City Centre,Inderlok,3.19,13.72,68.64,11.0,Smart Card,festival,-54.92,-604.12
49441,2023-09-10,Rajiv Chowk,Chandni Chowk,8.7,157.12,19.01,15.0,Single,weekend,138.11,2071.65
72830,2023-01-06,Kashmere Gate,AIIMS,2.88,20.07,9.21,15.0,Tourist Card,maintenance,10.86,162.89999999999998
126416,2022-03-18,Aiims,Hauz Khas,1.71,43.25,47.92,25.0,Tourist Card,weekend,-4.670000000000002,-116.75000000000004
25238,2023-11-15,Chandni Chowk,Dilshad Garden,4.14,77.81,17.98,23.0,Tourist Card,weekend,59.83,1376.09
84299,2023-11-29,New Delhi,Kashmere Gate,0.63,24.47,48.52,19.0,Tourist Card,weekend,-24.050000000000004,-456.9500000000001
46672,2022-06-11,Noida City Centre,Kalkaji Mandir,0.87,57.17,63.96,21.0,Smart Card,maintenance,-6.789999999999999,-142.58999999999997
141373,2022-03-24,Rajiv Chowk,Shivaji Park,9.41,140.02,62.51,16.0,Smart Card,off-peak,77.51000000000002,1240.1600000000003
38276,2023-01-05,Rajiv Chowk,Chandni Chowk,1.36,145.22,30.8,19.0,Single,,114.42,2173.98
49568,2023-01-24,New Delhi,Rajiv Chowk,1.82,140.31,5.79,24.0,Tourist Card,peak,134.52,3228.4800000000005
101922,2022-05-06,Mandi House,Barakhamba Road,6.24,157.64,32.45,14.0,Smart Card,,125.18999999999998,1752.6599999999999
103359,2022-04-08,Mandi House,Netaji Subhash Place,5.7,51.52,90.12,20.0,Tourist Card,festival,-38.6,-772.0
61864,2023-09-02,Rajiv Chowk,Kirti Nagar,1.74,51.35,21.72,20.0,Single,festival,29.630000000000003,592.6
5990,2024-06-19,Model Town,Dilshad Garden,0.92,181.54,78.42,22.0,Tourist Card,off-peak,103.11999999999999,2268.64
13052,2023-03-23,Mandi House,Punjabi Bagh,2.34,64.49,38.46,17.0,Tourist Card,weekend,26.029999999999994,442.5099999999999
67011,2024-07-31,New Delhi,Jasola Vihar,4.62,16.44,27.09,16.0,Single,peak,-10.649999999999999,-170.39999999999998
146953,2023-01-07,Janakpuri West,Shivaji Park,1.26,173.18,85.43,27.0,Tourist Card,peak,87.75,2369.25
135598,2024-06-06,New Delhi,Barakhamba Road,3.18,190.38,69.72,19.0,Tourist Card,maintenance,120.66,2292.54
7763,2023-03-05,Janakpuri West,Dilshad Garden,0.76,19.66,116.15,20.0,Single,off-peak,-96.49000000000001,-1929.8000000000002
56184,2023-01-23,Rajiv Chowk,Central Secretariat,21.86,135.21,43.67,18.0,Tourist Card,weekend,91.54,1647.72
54753,2024-10-18,Chandni Chowk,Punjabi Bagh,2.07,57.98,23.04,25.0,Smart Card,peak,34.94,873.5
29679,2024-07-12,Rajiv Chowk,Chandni Chowk,4.17,145.03,20.06,18.0,Tourist Card,maintenance,124.97,2249.46
34896,2022-01-07,Rajiv Chowk,New Delhi,1.14,108.89,89.19,12.0,Tourist Card,peak,19.700000000000003,236.40000000000003
145764,2024-04-20,Model Town,Kalkaji Mandir,4.89,78.72,5.27,17.0,Tourist Card,weekend,73.45,1248.65
51309,2022-03-18,Rajouri Garden,Model Town,1.28,180.15,44.0,26.0,Tourist Card,peak,136.15,3539.9
119429,2023-07-07,Noida City Centre,Punjabi Bagh,1.64,32.04,21.05,22.0,Smart Card,maintenance,10.989999999999998,241.77999999999997
7847,2024-06-30,New Delhi,Chandni Chowk,1.82,105.72,100.8,25.0,Tourist Card,peak,4.920000000000002,123.00000000000004
64756,2023-02-02,New Delhi,Jasola Vihar,15.54,113.32,99.66,29.0,Tourist Card,maintenance,13.659999999999997,396.1399999999999
92580,2022-08-22,Dilshad Garden,Janakpuri West,8.22,77.85,62.38,22.0,Tourist Card,weekend,15.469999999999992,340.3399999999998
28460,2022-12-29,Mandi House,Netaji Subhash Place,2.19,134.37,59.39,24.0,Tourist Card,weekend,74.98,1799.52
130772,2022-06-08,Jasola Vihar,Central Secretariat,8.79,38.15,45.36,26.0,Tourist Card,maintenance,-7.210000000000001,-187.46000000000004
137505,2024-01-30,Rajiv Chowk,Jasola Vihar,1.75,102.3,52.41,22.0,Single,peak,49.89,1097.58
52974,2022-01-10,Central Secretariat,Laxmi Nagar,10.29,57.71,98.41,25.0,Smart Card,festival,-40.699999999999996,-1017.4999999999999
113814,2023-05-27,Model Town,Kirti Nagar,14.1,191.78,118.3,22.0,Single,peak,73.48,1616.5600000000002
142248,2022-01-16,Rajiv Chowk,Kirti Nagar,6.92,56.59,49.72,17.0,Single,festival,6.8700000000000045,116.79000000000008
145457,2023-10-15,Aiims,Janakpuri West,2.57,182.17,97.08,19.0,Smart Card,festival,85.08999999999999,1616.7099999999998
16542,2023-05-09,Noida City Centre,Jasola Vihar,8.46,193.17,18.17,26.0,Single,off-peak,175.0,4550.0
69752,2024-11-21,Inderlok,Old Delhi,5.17,134.11,93.23,21.0,Tourist Card,maintenance,40.88000000000001,858.4800000000002
113237,2022-02-21,Inderlok,Chandni Chowk,9.16,149.87,48.61,24.0,Single,peak,101.26,2430.2400000000002
74060,2024-03-11,Rajouri Garden,Old Delhi,13.78,120.57,111.96,20.0,Tourist Card,peak,8.61,172.2
132711,2023-11-11,Chandni Chowk,Noida City Centre,5.66,60.07,81.39,21.0,Tourist Card,weekend,-21.32,-447.72
14534,2023-06-19,Model Town,Janakpuri West,4.41,185.69,106.63,14.0,Tourist Card,,79.06,1106.8400000000001
53484,2023-03-26,Rajiv Chowk,Central Secretariat,1.47,32.26,102.03,26.0,Tourist Card,off-peak,-69.77000000000001,-1814.0200000000002
65569,2024-04-17,New Delhi,Mandi House,0.63,171.27,52.77,22.0,Smart Card,peak,118.5,2607.0
44405,2024-01-03,Inderlok,Kashmere Gate,1.95,31.12,38.09,25.0,Tourist Card,festival,-6.970000000000002,-174.25000000000006
79851,2022-12-02,Noida City Centre,Janakpuri West,15.42,116.33,15.45,18.0,Smart Card,weekend,100.88,1815.84
39565,2022-09-21,Dilshad Garden,Kalkaji Mandir,12.47,65.49,33.64,16.0,Single,off-peak,31.849999999999994,509.5999999999999
4757,2022-01-11,Dilshad Garden,Noida City Centre,4.74,82.04,38.76,23.0,Tourist Card,peak,43.28000000000001,995.4400000000002
67852,2024-06-29,New Delhi,Central Secretariat,6.83,34.47,106.08,9.0,Smart Card,,-71.61,-644.49
13477,2022-04-11,Janakpuri West,Kashmere Gate,1.07,24.15,33.89,23.0,Tourist Card,maintenance,-9.740000000000002,-224.02000000000004
20223,2023-11-12,Aiims,Rajiv Chowk,7.41,146.14,106.94,23.0,Smart Card,,39.19999999999999,901.5999999999997
22549,2023-12-20,Central Secretariat,Kalkaji Mandir,17.45,13.43,17.77,18.0,Smart Card,maintenance,-4.34,-78.12
34748,2023-01-05,Rajiv Chowk,AIIMS,8.46,32.52,105.37,20.0,Tourist Card,festival,-72.85,-1457.0
44331,2022-05-08,New Delhi,Kalkaji Mandir,2.57,176.85,57.65,18.0,Single,maintenance,119.19999999999999,2145.6
149964,2022-12-26,Kashmere Gate,Netaji Subhash Place,1.1,66.33,119.96,20.0,Smart Card,weekend,-53.629999999999995,-1072.6
47150,2022-07-15,Janakpuri West,Model Town,2.81,115.52,87.49,20.0,Tourist Card,off-peak,28.03,560.6
135049,2022-08-15,Kashmere Gate,Kalkaji Mandir,5.98,152.79,34.56,16.0,Tourist Card,maintenance,118.22999999999999,1891.6799999999998
80640,2024-02-02,Aiims,Inderlok,9.13,180.08,108.4,17.0,Single,,71.68,1218.5600000000002
74295,2024-12-14,Jasola Vihar,Inderlok,14.19,87.44,82.52,23.0,Single,peak,4.920000000000002,113.16000000000004
80154,2023-04-11,Noida City Centre,Hauz Khas,12.71,196.98,118.98,24.0,Tourist Card,maintenance,77.99999999999999,1871.9999999999995
70809,2022-10-24,New Delhi,Inderlok,3.42,103.04,99.64,29.0,Single,,3.4000000000000057,98.60000000000016
148536,2023-03-15,Aiims,Mandi House,4.61,132.22,111.48,20.0,Single,maintenance,20.739999999999995,414.7999999999999
96358,2024-03-10,Rajiv Chowk,Jasola Vihar,0.77,181.24,39.5,20.0,Tourist Card,,141.74,2834.8
91137,2023-12-09,Rajiv Chowk,Kalkaji Mandir,2.15,100.06,48.57,29.0,Single,off-peak,51.49,1493.21
147218,2022-07-15,Mandi House,Barakhamba Road,3.24,40.95,112.66,17.0,Tourist Card,weekend,-71.71,-1219.07
16374,2023-04-06,Rajiv Chowk,Inderlok,13.01,79.69,10.16,12.0,Tourist Card,maintenance,69.53,834.36
70277,2024-01-08,Noida City Centre,Pragati Maidan,2.62,162.7,65.97,20.0,Tourist Card,festival,96.72999999999999,1934.6
36518,2023-03-04,Kalkaji Mandir,Inderlok,2.1,130.83,62.41,20.0,Tourist Card,weekend,68.42000000000002,1368.4000000000003
26782,2023-07-29,Rajiv Chowk,Hauz Khas,15.39,188.77,104.01,20.0,Tourist Card,,84.76,1695.2
36700,2022-05-06,Mandi House,Kirti Nagar,6.06,52.78,81.03,20.0,Smart Card,peak,-28.25,-565.0
943,2023-12-15,Mandi House,AIIMS,1.51,91.2,88.07,19.0,Tourist Card,weekend,3.1300000000000097,59.470000000000184
126013,2023-01-11,Chandni Chowk,Model Town,0.58,62.2,13.15,21.0,Tourist Card,weekend,49.050000000000004,1030.0500000000002
116284,2023-03-03,Rajiv Chowk,Central Secretariat,7.5,195.79,81.48,15.0,Single,weekend,114.30999999999999,1714.6499999999999
7823,2023-03-27,Kalkaji Mandir,New Delhi,3.7,119.31,37.85,15.0,Tourist Card,festival,81.46000000000001,1221.9
2307,2022-04-06,Jasola Vihar,Shivaji Park,7.04,59.65,111.94,20.0,Tourist Card,weekend,-52.29,-1045.8
125013,2023-08-21,Rajiv Chowk,Kashmere Gate,3.84,120.22,69.49,24.0,Tourist Card,maintenance,50.730000000000004,1217.52
77411,2024-12-21,Kalkaji Mandir,Noida City Centre,11.54,180.44,45.62,19.0,Single,peak,134.82,2561.58
149693,2022-12-26,Mandi House,Old Delhi,1.41,38.48,21.58,24.0,Tourist Card,maintenance,16.9,405.59999999999997
61559,2024-11-30,New Delhi,Laxmi Nagar,5.28,65.46,24.99,23.0,Single,festival,40.47,930.81
29835,2023-02-23,Model Town,Rajiv Chowk,2.7,73.83,69.54,16.0,Tourist Card,weekend,4.289999999999992,68.63999999999987
83539,2022-11-23,Kalkaji Mandir,Rajouri Garden,7.28,64.71,40.03,21.0,Tourist Card,maintenance,24.679999999999993,518.2799999999999
101920,2023-06-22,Jasola Vihar,Janakpuri West,6.57,120.72,36.67,13.0,Smart Card,weekend,84.05,1092.6499999999999
132300,2022-01-17,Rajouri Garden,Hauz Khas,2.14,64.12,21.48,21.0,Smart Card,,42.64,895.44
104893,2022-10-11,Rajiv Chowk,Janakpuri West,10.36,29.69,32.67,13.0,Single,peak,-2.9800000000000004,-38.74000000000001
29566,2022-05-06,Mandi House,Chandni Chowk,0.59,150.09,53.74,20.0,Smart Card,weekend,96.35,1927.0
101714,2022-04-25,Aiims,Kashmere Gate,2.37,54.52,93.82,23.0,Smart Card,off-peak,-39.29999999999999,-903.8999999999997
102310,2022-04-19,Dilshad Garden,AIIMS,9.48,34.06,60.49,29.0,Smart Card,maintenance,-26.43,-766.47
13454,2022-07-08,Noida City Centre,Kalkaji Mandir,1.19,62.03,33.81,23.0,Smart Card,weekend,28.22,649.06
77943,2023-05-17,Noida City Centre,Kalkaji Mandir,1.26,184.85,52.17,19.0,Tourist Card,maintenance,132.68,2520.92
51528,2024-01-30,New Delhi,Punjabi Bagh,1.78,17.92,28.2,18.0,Tourist Card,off-peak,-10.279999999999998,-185.03999999999996
115814,2024-04-01,Kashmere Gate,Rajouri Garden,1.28,25.04,41.35,13.0,Tourist Card,maintenance,-16.310000000000002,-212.03000000000003
129068,2022-03-25,Laxmi Nagar,New Delhi,5.78,26.84,92.09,20.0,Smart Card,,-65.25,-1305.0
98369,2022-10-15,Janakpuri West,Jasola Vihar,0.91,146.55,49.88,14.0,Single,maintenance,96.67000000000002,1353.38
18751,2022-02-25,Chandni Chowk,Janakpuri West,8.62,128.26,103.42,18.0,Smart Card,peak,24.83999999999999,447.1199999999998
147035,2024-04-17,Kashmere Gate,Kirti Nagar,1.25,94.88,8.24,11.0,Smart Card,peak,86.64,953.04
17705,2023-04-02,Rajiv Chowk,Punjabi Bagh,1.6,110.26,48.56,20.0,Single,weekend,61.7,1234.0
86059,2022-02-26,Janakpuri West,Rajouri Garden,4.62,46.19,36.2,20.0,Tourist Card,off-peak,9.989999999999995,199.7999999999999
106822,2023-06-29,Model Town,Kashmere Gate,0.77,186.46,48.38,23.0,Single,weekend,138.08,3175.84
120680,2023-02-11,Hauz Khas,Barakhamba Road,4.53,106.98,58.73,26.0,Tourist Card,maintenance,48.25000000000001,1254.5000000000002
123475,2024-03-21,Mandi House,Kirti Nagar,7.33,58.06,7.22,16.0,Single,weekend,50.84,813.44
121128,2024-03-05,Kalkaji Mandir,Netaji Subhash Place,8.32,157.16,82.15,18.0,Tourist Card,weekend,75.00999999999999,1350.1799999999998
127694,2022-07-24,Hauz Khas,Barakhamba Road,2.3,98.88,113.34,21.0,Tourist Card,peak,-14.460000000000008,-303.6600000000002
106126,2024-05-19,Rajouri Garden,Laxmi Nagar,0.78,90.93,59.7,27.0,Single,maintenance,31.230000000000004,843.2100000000002
21237,2024-01-26,Rajouri Garden,Kalkaji Mandir,5.72,71.82,56.91,22.0,Single,peak,14.909999999999997,328.0199999999999
149363,2024-04-14,Inderlok,Kirti Nagar,2.58,10.64,39.05,28.0,Tourist Card,weekend,-28.409999999999997,-795.4799999999999
143848,2024-07-10,Chandni Chowk,Hauz Khas,5.93,183.53,96.97,15.0,Tourist Card,,86.56,1298.4
85028,2023-04-21,Inderlok,Netaji Subhash Place,0.94,168.32,59.65,22.0,Tourist Card,,108.66999999999999,2390.74
71283,2022-02-11,Inderlok,Netaji Subhash Place,4.47,20.08,17.98,21.0,Tourist Card,,2.099999999999998,44.09999999999995
135936,2023-09-07,Inderlok,Model Town,3.85,50.82,43.76,29.0,Tourist Card,peak,7.060000000000002,204.74000000000007
93438,2022-08-23,Rajiv Chowk,Shivaji Park,3.46,177.35,23.88,19.0,Single,festival,153.47,2915.93
69424,2024-04-22,Mandi House,Kashmere Gate,5.06,95.49,18.81,13.0,Tourist Card,peak,76.67999999999999,996.8399999999999
35982,2023-07-30,Rajiv Chowk,Punjabi Bagh,6.8,165.63,116.95,18.0,Tourist Card,maintenance,48.67999999999999,876.2399999999999
14117,2023-01-20,Kashmere Gate,Model Town,2.49,29.85,65.19,15.0,Tourist Card,off-peak,-35.339999999999996,-530.0999999999999
126664,2024-10-12,Rajouri Garden,Chandni Chowk,8.53,81.8,10.34,17.0,Tourist Card,off-peak,71.46,1214.82
106812,2024-09-07,New Delhi,Kalkaji Mandir,1.24,179.38,72.77,18.0,Smart Card,peak,106.61,1918.98
69455,2023-06-29,Mandi House,Model Town,21.09,189.89,54.87,13.0,Tourist Card,off-peak,135.01999999999998,1755.2599999999998
23882,2024-01-18,Mandi House,Punjabi Bagh,19.81,89.86,32.81,31.0,Smart Card,maintenance,57.05,1768.55
22236,2023-11-28,Janakpuri West,Hauz Khas,7.67,180.47,92.12,24.0,Tourist Card,maintenance,88.35,2120.3999999999996
121877,2024-12-12,Dilshad Garden,Kalkaji Mandir,1.27,102.79,12.57,18.0,Tourist Card,weekend,90.22,1623.96
43233,2022-03-22,Rajiv Chowk,New Delhi,12.59,101.43,111.42,20.0,Single,weekend,-9.989999999999995,-199.7999999999999
128330,2022-09-22,Kashmere Gate,Jasola Vihar,1.32,103.67,115.6,22.0,Smart Card,festival,-11.929999999999993,-262.4599999999998
71567,2022-03-31,Janakpuri West,Barakhamba Road,1.52,78.18,41.87,19.0,Tourist Card,,36.31000000000001,689.8900000000002
29717,2022-03-23,Janakpuri West,Netaji Subhash Place,4.12,123.46,23.81,23.0,Smart Card,weekend,99.64999999999999,2291.95
26130,2024-05-21,Mandi House,Jasola Vihar,1.1,108.97,117.19,19.0,Single,off-peak,-8.219999999999999,-156.17999999999998
98217,2023-05-20,New Delhi,Rajiv Chowk,13.06,197.07,31.21,19.0,Tourist Card,,165.85999999999999,3151.3399999999997
130960,2022-02-23,Noida City Centre,Kirti Nagar,2.41,147.47,60.85,22.0,Single,weekend,86.62,1905.64
57674,2024-03-03,Rajiv Chowk,Mandi House,7.01,23.54,95.43,19.0,Single,peak,-71.89000000000001,-1365.9100000000003
18290,2022-05-25,Model Town,Noida City Centre,8.2,94.18,99.12,19.0,Single,,-4.939999999999998,-93.85999999999996
126948,2022-04-08,Central Secretariat,Pragati Maidan,5.47,145.9,90.91,20.0,Tourist Card,peak,54.99000000000001,1099.8000000000002
97003,2024-08-09,Noida City Centre,Chandni Chowk,3.52,41.38,76.93,23.0,Tourist Card,festival,-35.550000000000004,-817.6500000000001
25022,2022-08-10,Dilshad Garden,Kirti Nagar,26.04,27.25,36.28,14.0,Tourist Card,off-peak,-9.030000000000001,-126.42000000000002
93818,2023-03-25,Chandni Chowk,Kirti Nagar,8.37,163.21,117.46,13.0,Smart Card,off-peak,45.750000000000014,594.7500000000002
45147,2024-01-26,Chandni Chowk,Kalkaji Mandir,5.53,37.55,51.07,22.0,Smart Card,off-peak,-13.520000000000003,-297.44000000000005
23583,2024-04-04,Mandi House,Inderlok,1.15,65.2,14.22,18.0,Single,festival,50.980000000000004,917.6400000000001
104401,2024-04-11,Noida City Centre,Punjabi Bagh,2.03,176.13,15.05,19.0,Tourist Card,weekend,161.07999999999998,3060.5199999999995
58782,2024-11-16,Kashmere Gate,Kirti Nagar,4.82,92.08,118.18,21.0,Tourist Card,weekend,-26.10000000000001,-548.1000000000001
60867,2023-01-25,Noida City Centre,New Delhi,3.01,123.89,30.17,19.0,Single,,93.72,1780.68
29304,2023-06-24,Mandi House,Janakpuri West,5.13,31.96,112.15,21.0,Tourist Card,weekend,-80.19,-1683.99
105517,2022-08-19,Laxmi Nagar,Hauz Khas,4.81,70.47,11.37,22.0,Tourist Card,peak,59.1,1300.2
135085,2023-01-13,Rajiv Chowk,Punjabi Bagh,2.33,192.79,61.56,24.0,Smart Card,maintenance,131.23,3149.5199999999995
94679,2023-07-21,Noida City Centre,Noida City Centre,8.28,160.48,92.19,14.0,Tourist Card,festival,68.28999999999999,956.06
33956,2023-05-22,Rajiv Chowk,Dilshad Garden,2.63,35.07,95.45,23.0,Smart Card,peak,-60.38,-1388.74
40581,2023-09-23,Noida City Centre,Kalkaji Mandir,5.61,29.54,5.02,21.0,Tourist Card,weekend,24.52,514.92
33993,2024-02-16,Hauz Khas,AIIMS,1.41,184.1,87.37,16.0,Single,peak,96.72999999999999,1547.6799999999998
79476,2024-11-26,Laxmi Nagar,Noida City Centre,3.86,172.47,35.08,22.0,Smart Card,peak,137.39,3022.58
52297,2022-06-08,Rajouri Garden,Dilshad Garden,9.89,163.1,85.37,12.0,Single,peak,77.72999999999999,932.7599999999999
138674,2024-02-27,Aiims,Pragati Maidan,4.87,159.48,23.82,23.0,Tourist Card,weekend,135.66,3120.18
100443,2022-10-03,Noida City Centre,Dilshad Garden,4.22,37.94,60.79,15.0,Smart Card,,-22.85,-342.75
36034,2024-10-18,Noida City Centre,Chandni Chowk,3.76,91.26,8.03,17.0,Smart Card,,83.23,1414.91
133805,2022-11-10,Dilshad Garden,Laxmi Nagar,2.59,94.02,71.39,16.0,Tourist Card,maintenance,22.629999999999995,362.0799999999999
19856,2024-05-21,Janakpuri West,Shivaji Park,13.37,175.7,105.71,18.0,Tourist Card,weekend,69.99,1259.82
25311,2024-06-17,Noida City Centre,Rajouri Garden,2.17,118.11,69.61,16.0,Single,,48.5,776.0
27778,2024-06-17,Mandi House,Model Town,7.94,169.35,15.44,18.0,Tourist Card,weekend,153.91,2770.38
125102,2024-02-09,Rajiv Chowk,Central Secretariat,5.28,99.86,68.26,25.0,Single,festival,31.599999999999994,789.9999999999999
52942,2022-05-29,Mandi House,Kirti Nagar,2.17,141.66,13.02,23.0,Tourist Card,,128.64,2958.72
10438,2023-07-03,Rajiv Chowk,Mandi House,1.68,129.77,6.24,28.0,Single,,123.53000000000002,3458.8400000000006
28987,2024-12-28,Hauz Khas,Jasola Vihar,0.85,189.06,113.05,20.0,Smart Card,festival,76.01,1520.2
8327,2022-05-18,Janakpuri West,Rajouri Garden,5.11,59.76,106.54,28.0,Tourist Card,off-peak,-46.78000000000001,-1309.8400000000001
92836,2022-09-12,Model Town,Punjabi Bagh,1.41,36.66,83.4,23.0,Tourist Card,maintenance,-46.74000000000001,-1075.0200000000002
78321,2023-01-08,Kashmere Gate,Rajouri Garden,1.03,154.21,41.75,18.0,Tourist Card,weekend,112.46000000000001,2024.2800000000002
127762,2023-12-16,Rajiv Chowk,Rajiv Chowk,1.63,162.86,83.57,27.0,Single,weekend,79.29000000000002,2140.8300000000004
143852,2024-03-19,Noida City Centre,Punjabi Bagh,18.01,137.49,43.02,19.0,Smart Card,weekend,94.47,1794.93
80107,2024-08-08,Model Town,Shivaji Park,4.09,45.06,99.81,22.0,Single,festival,-54.75,-1204.5
114080,2023-11-07,Mandi House,Hauz Khas,2.28,21.77,66.25,15.0,Single,maintenance,-44.480000000000004,-667.2
69214,2024-03-05,Hauz Khas,Old Delhi,1.83,170.55,26.57,22.0,Tourist Card,peak,143.98000000000002,3167.5600000000004
97176,2023-01-03,Noida City Centre,AIIMS,4.84,130.93,95.88,14.0,Tourist Card,off-peak,35.05000000000001,490.70000000000016
135224,2022-03-14,Noida City Centre,AIIMS,9.77,50.32,18.86,13.0,Single,peak,31.46,408.98
65623,2024-10-04,Mandi House,Jasola Vihar,2.74,24.25,67.18,20.0,Tourist Card,,-42.93000000000001,-858.6000000000001
